BioProject,Run,Assay.Type,AvgSpotLen,Bases,BioSample,Bytes,Center.Name,Consent,DATASTORE.filetype,DATASTORE.provider,DATASTORE.region,Experiment,Instrument,Library.Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample.Name,SRA.Study,BioSampleModel,Tissue,Isolate,Collection_Date,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Isolation_source,sex,Age,Biomaterial_provider,Strain,breeding_system,MiSeq_run_library,dev_stage,PHENOTYPE,collected_by,Breed,Host,Specimen_voucher,accession..run.,object_status..run.,study..run.,OLD_geo_loc_name,Cultivar,Ecotype,Investigation_type,BIOME,Depth,elev,env_package,feature,Label,lat_lon,material,project_name,lat,lon,counts
PRJNA247438,SRR1369728,WGS,302,45192186,SAMN02839670,30697745,ERDC-USACE,public,"fastq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX584630,Illumina MiSeq,Run20130521_G3-LF-r1_EL2107_S4,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2015-06-17T00:00:00Z,STL_4_EL2107,SRP041981,Model organism or animal,whole animal,,,,,,,female,adult,"Dr. Howard Webb\, Saint Louis\, MO",STL,parthenogenetic female,Run20130521_G3-LF-r1_EL2107_S4;Run20130528_G3-LF-r2_EL2107_S4;Run20130530_G3-LF-r3_EL2107_S4;Run20130617_G3-LF-r4_EL2107_S4;Run20130812_G3-6LF-r4_EL2107_S1,,,,,,,,,,,,,,,,,,,,character0,,,NA,NA,367
PRJNA247438,SRR1369729,WGS,302,76418080,SAMN02839672,51266915,ERDC-USACE,public,"sra,fastq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX584631,Illumina MiSeq,Run20130521_G3-LF-r1_EL2108_S5,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2015-06-17T00:00:00Z,STL_5_EL2108,SRP041981,Model organism or animal,whole animal,,,,,,,female,adult,"Dr. Howard Webb\, Saint Louis\, MO",STL,parthenogenetic female,Run20130521_G3-LF-r1_EL2108_S5;Run20130528_G3-LF-r2_EL2108_S5;Run20130530_G3-LF-r3_EL2108_S5;Run20130617_G3-LF-r4_EL2108_S5;Run20130816_G3-6LF-r5_EL2108_S1,,,,,,,,,,,,,,,,,,,,character0,,,NA,NA,367
PRJNA247438,SRR1369730,WGS,302,63234270,SAMN02839644,42262846,ERDC-USACE,public,"sra,fastq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX584632,Illumina MiSeq,Run20130521_G3-LF-r1_EL2109_S6,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2015-06-17T00:00:00Z,ECT_1_EL2109,SRP041981,Model organism or animal,whole animal,,,,,,,female,adult,"Mr. Steve Poirier\, Environmental Consulting & Testing\, Inc.\, Superior\, WI",ECT,parthenogenetic female,Run20130521_G3-LF-r1_EL2109_S6;Run20130528_G3-LF-r2_EL2109_S6;Run20130530_G3-LF-r3_EL2109_S6;Run20130617_G3-LF-r4_EL2109_S6;Run20130822_G3-6LF-r6_EL2109_S1,,,,,,,,,,,,,,,,,,,,character0,,,NA,NA,367
PRJNA247438,SRR1369731,WGS,302,60260778,SAMN02839646,40480796,ERDC-USACE,public,"sra,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX584633,Illumina MiSeq,Run20130521_G3-LF-r1_EL2110_S7,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2015-06-17T00:00:00Z,ECT_2_EL2110,SRP041981,Model organism or animal,whole animal,,,,,,,female,adult,"Mr. Steve Poirier\, Environmental Consulting & Testing\, Inc.\, Superior\, WI",ECT,parthenogenetic female,Run20130521_G3-LF-r1_EL2110_S7;Run20130528_G3-LF-r2_EL2110_S7;Run20130530_G3-LF-r3_EL2110_S7;Run20130617_G3-LF-r4_EL2110_S7;Run20130730_G3-6LF-r1_EL2110_S2,,,,,,,,,,,,,,,,,,,,character0,,,NA,NA,367
PRJNA247438,SRR1369732,WGS,302,51969066,SAMN02839648,34444676,ERDC-USACE,public,"sra,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX584634,Illumina MiSeq,Run20130521_G3-LF-r1_EL2111_S8,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2015-06-17T00:00:00Z,ECT_3_EL2111,SRP041981,Model organism or animal,whole animal,,,,,,,female,adult,"Mr. Steve Poirier\, Environmental Consulting & Testing\, Inc.\, Superior\, WI",ECT,parthenogenetic female,Run20130521_G3-LF-r1_EL2111_S8;Run20130528_G3-LF-r2_EL2111_S8;Run20130530_G3-LF-r3_EL2111_S8;Run20130617_G3-LF-r4_EL2111_S8;Run20130806_G3-6LF-r2_EL2111_S2,,,,,,,,,,,,,,,,,,,,character0,,,NA,NA,367
PRJNA247438,SRR1369733,WGS,302,128958228,SAMN02839650,86706409,ERDC-USACE,public,"fastq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX584635,Illumina MiSeq,Run20130521_G3-LF-r1_EL2112_S9,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2015-06-17T00:00:00Z,ECT_4_EL2112,SRP041981,Model organism or animal,whole animal,,,,,,,female,adult,"Mr. Steve Poirier\, Environmental Consulting & Testing\, Inc.\, Superior\, WI",ECT,parthenogenetic female,Run20130521_G3-LF-r1_EL2112_S9;Run20130528_G3-LF-r2_EL2112_S9;Run20130530_G3-LF-r3_EL2112_S9;Run20130617_G3-LF-r4_EL2112_S9;Run20130808_G3-6LF-r3_EL2112_S2,,,,,,,,,,,,,,,,,,,,character0,,,NA,NA,367
PRJNA247438,SRR1369734,WGS,302,127895490,SAMN02839652,84983579,ERDC-USACE,public,"fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX584636,Illumina MiSeq,Run20130521_G3-LF-r1_EL2113_S10,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2015-06-17T00:00:00Z,ECT_5_EL2113,SRP041981,Model organism or animal,whole animal,,,,,,,female,adult,"Mr. Steve Poirier\, Environmental Consulting & Testing\, Inc.\, Superior\, WI",ECT,parthenogenetic female,Run20130521_G3-LF-r1_EL2113_S10;Run20130528_G3-LF-r2_EL2113_S10;Run20130530_G3-LF-r3_EL2113_S10;Run20130617_G3-LF-r4_EL2113_S10;Run20130812_G3-6LF-r4_EL2113_S2,,,,,,,,,,,,,,,,,,,,character0,,,NA,NA,367
PRJNA247438,SRR1369735,WGS,302,115839650,SAMN02839674,76449468,ERDC-USACE,public,"sra,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX584637,Illumina MiSeq,Run20130521_G3-LF-r1_EL2114_S11,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2015-06-17T00:00:00Z,TCO_1_EL2114,SRP041981,Model organism or animal,whole animal,,,,,,,female,adult,"Dr. Norman Yan\, York University\, Toronto\, ON",TCO,parthenogenetic female,Run20130521_G3-LF-r1_EL2114_S11;Run20130528_G3-LF-r2_EL2114_S11;Run20130530_G3-LF-r3_EL2114_S11;Run20130617_G3-LF-r4_EL2114_S11;Run20130822_G3-6LF-r6_EL2114_S2,,,,,,,,,,,,,,,,,,,,character0,,,NA,NA,367
PRJNA247438,SRR1369736,WGS,302,82089942,SAMN02839676,55585611,ERDC-USACE,public,"sra,fastq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX584638,Illumina MiSeq,Run20130521_G3-LF-r1_EL2115_S12,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2015-06-17T00:00:00Z,TCO_2_EL2115,SRP041981,Model organism or animal,whole animal,,,,,,,female,adult,"Dr. Norman Yan\, York University\, Toronto\, ON",TCO,parthenogenetic female,Run20130521_G3-LF-r1_EL2115_S12;Run20130528_G3-LF-r2_EL2115_S12;Run20130530_G3-LF-r3_EL2115_S12;Run20130617_G3-LF-r4_EL2115_S12;Run20130730_G3-6LF-r1_EL2115_S3,,,,,,,,,,,,,,,,,,,,character0,,,NA,NA,367
PRJNA247438,SRR1369737,WGS,302,120866742,SAMN02839678,81418765,ERDC-USACE,public,"fastq,sra","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",SRX584639,Illumina MiSeq,Run20130521_G3-LF-r1_EL2116_S13,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2015-06-17T00:00:00Z,TCO_3_EL2116,SRP041981,Model organism or animal,whole animal,,,,,,,female,adult,"Dr. Norman Yan\, York University\, Toronto\, ON",TCO,parthenogenetic female,Run20130521_G3-LF-r1_EL2116_S13;Run20130528_G3-LF-r2_EL2116_S13;Run20130530_G3-LF-r3_EL2116_S13;Run20130617_G3-LF-r4_EL2116_S13;Run20130806_G3-6LF-r2_EL2116_S3,,,,,,,,,,,,,,,,,,,,character0,,,NA,NA,367
PRJNA247438,SRR1369738,WGS,302,125702366,SAMN02839680,85705733,ERDC-USACE,public,"fastq,sra","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX584640,Illumina MiSeq,Run20130521_G3-LF-r1_EL2117_S14,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2015-06-17T00:00:00Z,TCO_4_EL2117,SRP041981,Model organism or animal,whole animal,,,,,,,female,adult,"Dr. Norman Yan\, York University\, Toronto\, ON",TCO,parthenogenetic female,Run20130521_G3-LF-r1_EL2117_S14;Run20130528_G3-LF-r2_EL2117_S14;Run20130530_G3-LF-r3_EL2117_S14;Run20130617_G3-LF-r4_EL2117_S14;Run20130806_G3-6LF-r2_EL2117_S4,,,,,,,,,,,,,,,,,,,,character0,,,NA,NA,367
PRJNA247438,SRR1369739,WGS,302,80540682,SAMN02839682,54007616,ERDC-USACE,public,"sra,fastq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX584641,Illumina MiSeq,Run20130521_G3-LF-r1_EL2118_S15,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2015-06-17T00:00:00Z,TCO_5_EL2118,SRP041981,Model organism or animal,whole animal,,,,,,,female,adult,"Dr. Norman Yan\, York University\, Toronto\, ON",TCO,parthenogenetic female,Run20130521_G3-LF-r1_EL2118_S15;Run20130528_G3-LF-r2_EL2118_S15;Run20130530_G3-LF-r3_EL2118_S15;Run20130617_G3-LF-r4_EL2118_S15;Run20130730_G3-6LF-r1_EL2118_S4,,,,,,,,,,,,,,,,,,,,character0,,,NA,NA,367
PRJNA247438,SRR1369740,WGS,302,95756650,SAMN02839654,62486853,ERDC-USACE,public,"fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX584642,Illumina MiSeq,Run20130521_G3-LF-r1_EL2119_S16,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2015-06-17T00:00:00Z,HSL_1_EL2119,SRP041981,Model organism or animal,whole animal,,,,,,,female,adult,"Dr. Howard Webb\, Horseshoe Lake\, MO",HSL,parthenogenetic female,Run20130521_G3-LF-r1_EL2119_S16;Run20130528_G3-LF-r2_EL2119_S16;Run20130530_G3-LF-r3_EL2119_S16;Run20130617_G3-LF-r4_EL2119_S16;Run20130806_G3-6LF-r2_EL2119_S5,,,,,,,,,,,,,,,,,,,,character0,,,NA,NA,367
PRJNA247438,SRR1369741,WGS,302,39515492,SAMN02839656,25962023,ERDC-USACE,public,"sra,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX584643,Illumina MiSeq,Run20130521_G3-LF-r1_EL2120_S17,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2015-06-17T00:00:00Z,HSL_2_EL2120,SRP041981,Model organism or animal,whole animal,,,,,,,female,adult,"Dr. Howard Webb\, Horseshoe Lake\, MO",HSL,parthenogenetic female,Run20130521_G3-LF-r1_EL2120_S17;Run20130528_G3-LF-r2_EL2120_S17;Run20130530_G3-LF-r3_EL2120_S17;Run20130617_G3-LF-r4_EL2120_S17;Run20130808_G3-6LF-r3_EL2120_S5,,,,,,,,,,,,,,,,,,,,character0,,,NA,NA,367
PRJNA247438,SRR1369742,WGS,302,93810864,SAMN02839658,61025997,ERDC-USACE,public,"sra,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX584644,Illumina MiSeq,Run20130521_G3-LF-r1_EL2121_S18,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2015-06-17T00:00:00Z,HSL_3_EL2121,SRP041981,Model organism or animal,whole animal,,,,,,,female,adult,"Dr. Howard Webb\, Horseshoe Lake\, MO",HSL,parthenogenetic female,Run20130521_G3-LF-r1_EL2121_S18;Run20130528_G3-LF-r2_EL2121_S18;Run20130530_G3-LF-r3_EL2121_S18;Run20130617_G3-LF-r4_EL2121_S18;Run20130816_G3-6LF-r5_EL2121_S2,,,,,,,,,,,,,,,,,,,,character0,,,NA,NA,367
PRJNA247438,SRR1369743,WGS,302,54531536,SAMN02839660,35292524,ERDC-USACE,public,"fastq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX584645,Illumina MiSeq,Run20130521_G3-LF-r1_EL2122_S19,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2015-06-17T00:00:00Z,HSL_4_EL2122,SRP041981,Model organism or animal,whole animal,,,,,,,female,adult,"Dr. Howard Webb\, Horseshoe Lake\, MO",HSL,parthenogenetic female,Run20130521_G3-LF-r1_EL2122_S19;Run20130528_G3-LF-r2_EL2122_S19;Run20130530_G3-LF-r3_EL2122_S19;Run20130617_G3-LF-r4_EL2122_S19;Run20130822_G3-6LF-r6_EL2122_S3,,,,,,,,,,,,,,,,,,,,character0,,,NA,NA,367
PRJNA247438,SRR1369744,WGS,302,65476016,SAMN02839662,42742095,ERDC-USACE,public,"fastq,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX584646,Illumina MiSeq,Run20130521_G3-LF-r1_EL2123_S20,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2015-06-17T00:00:00Z,HSL_5_EL2123,SRP041981,Model organism or animal,whole animal,,,,,,,female,adult,"Dr. Howard Webb\, Horseshoe Lake\, MO",HSL,parthenogenetic female,Run20130521_G3-LF-r1_EL2123_S20;Run20130528_G3-LF-r2_EL2123_S20;Run20130530_G3-LF-r3_EL2123_S20;Run20130617_G3-LF-r4_EL2123_S20;Run20130816_G3-6LF-r5_EL2123_S3,,,,,,,,,,,,,,,,,,,,character0,,,NA,NA,367
PRJNA247438,SRR1369745,WGS,302,67242414,SAMN02839684,44143671,ERDC-USACE,public,"fastq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX584647,Illumina MiSeq,Run20130521_G3-LF-r1_EL2124_S21,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2015-06-17T00:00:00Z,W3A_1_EL2124,SRP041981,Model organism or animal,whole animal,,,,,,,female,adult,"Dr. Andrew Beckerman\, University of Sheffield\, UK",W3A,parthenogenetic female,Run20130521_G3-LF-r1_EL2124_S21;Run20130528_G3-LF-r2_EL2124_S21;Run20130530_G3-LF-r3_EL2124_S21;Run20130617_G3-LF-r4_EL2124_S21;Run20130822_G3-6LF-r6_EL2124_S4,,,,,,,,,,,,,,,,,,,,character0,,,NA,NA,367
PRJNA247438,SRR1369746,WGS,302,87363768,SAMN02839686,54512283,ERDC-USACE,public,"fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX584648,Illumina MiSeq,Run20130521_G3-LF-r1_EL2125_S22,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2015-06-17T00:00:00Z,W3A_2_EL2125,SRP041981,Model organism or animal,whole animal,,,,,,,female,adult,"Dr. Andrew Beckerman\, University of Sheffield\, UK",W3A,parthenogenetic female,Run20130521_G3-LF-r1_EL2125_S22;Run20130528_G3-LF-r2_EL2125_S22;Run20130530_G3-LF-r3_EL2125_S22;Run20130617_G3-LF-r4_EL2125_S22;Run20130812_G3-6LF-r4_EL2125_S3,,,,,,,,,,,,,,,,,,,,character0,,,NA,NA,367
PRJNA247438,SRR1369747,WGS,302,77423136,SAMN02839688,48482449,ERDC-USACE,public,"fastq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX584649,Illumina MiSeq,Run20130521_G3-LF-r1_EL2126_S23,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2015-06-17T00:00:00Z,W3A_3_EL2126,SRP041981,Model organism or animal,whole animal,,,,,,,female,adult,"Dr. Andrew Beckerman\, University of Sheffield\, UK",W3A,parthenogenetic female,Run20130521_G3-LF-r1_EL2126_S23;Run20130528_G3-LF-r2_EL2126_S23;Run20130530_G3-LF-r3_EL2126_S23;Run20130617_G3-LF-r4_EL2126_S23;Run20130730_G3-6LF-r1_EL2126_S5,,,,,,,,,,,,,,,,,,,,character0,,,NA,NA,367
PRJNA247438,SRR1369748,WGS,302,47849786,SAMN02839690,30496779,ERDC-USACE,public,"fastq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX584650,Illumina MiSeq,Run20130521_G3-LF-r1_EL2127_S24,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2015-06-17T00:00:00Z,W3A_4_EL2127,SRP041981,Model organism or animal,whole animal,,,,,,,female,adult,"Dr. Andrew Beckerman\, University of Sheffield\, UK",W3A,parthenogenetic female,Run20130521_G3-LF-r1_EL2127_S24;Run20130528_G3-LF-r2_EL2127_S24;Run20130530_G3-LF-r3_EL2127_S24;Run20130617_G3-LF-r4_EL2127_S24;Run20130808_G3-6LF-r3_EL2127_S3,,,,,,,,,,,,,,,,,,,,character0,,,NA,NA,367
PRJNA247438,SRR1369749,WGS,302,76306340,SAMN02839692,48682944,ERDC-USACE,public,"sra,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX584651,Illumina MiSeq,Run20130521_G3-LF-r1_EL2128_S25,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2015-06-17T00:00:00Z,W3A_5_EL2128,SRP041981,Model organism or animal,whole animal,,,,,,,female,adult,"Dr. Andrew Beckerman\, University of Sheffield\, UK",W3A,parthenogenetic female,Run20130521_G3-LF-r1_EL2128_S25;Run20130528_G3-LF-r2_EL2128_S25;Run20130530_G3-LF-r3_EL2128_S25;Run20130617_G3-LF-r4_EL2128_S25;Run20130808_G3-6LF-r3_EL2128_S4,,,,,,,,,,,,,,,,,,,,character0,,,NA,NA,367
PRJNA247438,SRR1369750,WGS,302,78665262,SAMN02839634,49021479,ERDC-USACE,public,"sra,fastq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX584652,Illumina MiSeq,Run20130521_G3-LF-r1_EL2129_S26,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2015-06-17T00:00:00Z,CA2_1_EL2129,SRP041981,Model organism or animal,whole animal,,,,,,,female,adult,"Dr. Andrew Beckerman\, University of Sheffield\, UK",CA2,parthenogenetic female,Run20130521_G3-LF-r1_EL2129_S26;Run20130528_G3-LF-r2_EL2129_S26;Run20130530_G3-LF-r3_EL2129_S26;Run20130617_G3-LF-r4_EL2129_S26;Run20130812_G3-6LF-r4_EL2129_S4,,,,,,,,,,,,,,,,,,,,character0,,,NA,NA,367
PRJNA247438,SRR1369751,WGS,302,86134930,SAMN02839636,56640885,ERDC-USACE,public,"sra,fastq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX584653,Illumina MiSeq,Run20130521_G3-LF-r1_EL2130_S27,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2015-06-17T00:00:00Z,CA2_2_EL2130,SRP041981,Model organism or animal,whole animal,,,,,,,female,adult,"Dr. Andrew Beckerman\, University of Sheffield\, UK",CA2,parthenogenetic female,Run20130521_G3-LF-r1_EL2130_S27;Run20130528_G3-LF-r2_EL2130_S27;Run20130530_G3-LF-r3_EL2130_S27;Run20130617_G3-LF-r4_EL2130_S27;Run20130822_G3-6LF-r6_EL2130_S5,,,,,,,,,,,,,,,,,,,,character0,,,NA,NA,367
PRJNA247438,SRR1369752,WGS,302,76939332,SAMN02839638,50046572,ERDC-USACE,public,"fastq,sra","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX584654,Illumina MiSeq,Run20130521_G3-LF-r1_EL2131_S28,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2015-06-17T00:00:00Z,CA2_3_EL2131,SRP041981,Model organism or animal,whole animal,,,,,,,female,adult,"Dr. Andrew Beckerman\, University of Sheffield\, UK",CA2,parthenogenetic female,Run20130521_G3-LF-r1_EL2131_S28;Run20130528_G3-LF-r2_EL2131_S28;Run20130530_G3-LF-r3_EL2131_S28;Run20130617_G3-LF-r4_EL2131_S28;Run20130822_G3-6LF-r6_EL2131_S6,,,,,,,,,,,,,,,,,,,,character0,,,NA,NA,367
PRJNA247438,SRR1369753,WGS,302,81834752,SAMN02839640,51652415,ERDC-USACE,public,"sra,fastq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX584655,Illumina MiSeq,Run20130521_G3-LF-r1_EL2132_S29,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2015-06-17T00:00:00Z,CA2_4_EL2132,SRP041981,Model organism or animal,whole animal,,,,,,,female,adult,"Dr. Andrew Beckerman\, University of Sheffield\, UK",CA2,parthenogenetic female,Run20130521_G3-LF-r1_EL2132_S29;Run20130528_G3-LF-r2_EL2132_S29;Run20130530_G3-LF-r3_EL2132_S29;Run20130617_G3-LF-r4_EL2132_S29;Run20130816_G3-6LF-r5_EL2132_S4,,,,,,,,,,,,,,,,,,,,character0,,,NA,NA,367
PRJNA247438,SRR1369754,WGS,302,96870124,SAMN02839642,62487018,ERDC-USACE,public,"sra,fastq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX584656,Illumina MiSeq,Run20130521_G3-LF-r1_EL2133_S30,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2015-06-17T00:00:00Z,CA2_5_EL2133,SRP041981,Model organism or animal,whole animal,,,,,,,female,adult,"Dr. Andrew Beckerman\, University of Sheffield\, UK",CA2,parthenogenetic female,Run20130521_G3-LF-r1_EL2133_S30;Run20130528_G3-LF-r2_EL2133_S30;Run20130530_G3-LF-r3_EL2133_S30;Run20130617_G3-LF-r4_EL2133_S30;Run20130730_G3-6LF-r1_EL2133_S6,,,,,,,,,,,,,,,,,,,,character0,,,NA,NA,367
PRJNA247438,SRR1369755,WGS,302,167933442,SAMN02839628,114300228,ERDC-USACE,public,"fastq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX584657,Illumina MiSeq,Run20130521_G3-LF-r1_EL2134_S31,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2015-06-17T00:00:00Z,BEL_1_EL2134,SRP041981,Model organism or animal,whole animal,,,,,,,female,adult,"EPBI\, Belgium",BEL,parthenogenetic female,Run20130521_G3-LF-r1_EL2134_S31;Run20130528_G3-LF-r2_EL2134_S31;Run20130530_G3-LF-r3_EL2134_S31;Run20130617_G3-LF-r4_EL2134_S31;Run20130812_G3-6LF-r4_EL2134_S5,,,,,,,,,,,,,,,,,,,,character0,,,NA,NA,367
PRJNA247438,SRR1369756,WGS,302,76519250,SAMN02839630,50713874,ERDC-USACE,public,"sra,fastq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX584658,Illumina MiSeq,Run20130521_G3-LF-r1_EL2135_S32,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2015-06-17T00:00:00Z,BEL_9_EL2135,SRP041981,Model organism or animal,whole animal,,,,,,,female,adult,"EPBI\, Belgium",BEL,parthenogenetic female,Run20130521_G3-LF-r1_EL2135_S32;Run20130528_G3-LF-r2_EL2135_S32;Run20130530_G3-LF-r3_EL2135_S32;Run20130617_G3-LF-r4_EL2135_S32;Run20130812_G3-6LF-r4_EL2135_S6,,,,,,,,,,,,,,,,,,,,character0,,,NA,NA,367
PRJNA247438,SRR1369757,WGS,302,52699604,SAMN02839632,35295174,ERDC-USACE,public,"sra,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX584659,Illumina MiSeq,Run20130521_G3-LF-r1_EL2136_S33,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2015-06-17T00:00:00Z,BEL_13_EL2136,SRP041981,Model organism or animal,whole animal,,,,,,,female,adult,"EPBI\, Belgium",BEL,parthenogenetic female,Run20130521_G3-LF-r1_EL2136_S33;Run20130528_G3-LF-r2_EL2136_S33;Run20130530_G3-LF-r3_EL2136_S33;Run20130617_G3-LF-r4_EL2136_S33;Run20130816_G3-6LF-r5_EL2136_S5,,,,,,,,,,,,,,,,,,,,character0,,,NA,NA,367
PRJNA247438,SRR1369758,WGS,302,52941808,SAMN02839622,35939947,ERDC-USACE,public,"fastq,sra","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX584660,Illumina MiSeq,Run20130521_G3-LF-r1_EL2137_S34,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2015-06-17T00:00:00Z,ABS_3_EL2137,SRP041981,Model organism or animal,whole animal,,,,,,,female,adult,"Aquatic Biosystems\, Inc.\, Fort Collins\, CO",ABS,parthenogenetic female,Run20130521_G3-LF-r1_EL2137_S34;Run20130528_G3-LF-r2_EL2137_S34;Run20130530_G3-LF-r3_EL2137_S34;Run20130617_G3-LF-r4_EL2137_S34;Run20130816_G3-6LF-r5_EL2137_S6,,,,,,,,,,,,,,,,,,,,character0,,,NA,NA,367
PRJNA247438,SRR1369759,WGS,302,88999702,SAMN02839624,59852167,ERDC-USACE,public,"sra,fastq","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",SRX584661,Illumina MiSeq,Run20130521_G3-LF-r1_EL2138_S35,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2015-06-17T00:00:00Z,ABS_7_EL2138,SRP041981,Model organism or animal,whole animal,,,,,,,female,adult,"Aquatic Biosystems\, Inc.\, Fort Collins\, CO",ABS,parthenogenetic female,Run20130521_G3-LF-r1_EL2138_S35;Run20130528_G3-LF-r2_EL2138_S35;Run20130530_G3-LF-r3_EL2138_S35;Run20130617_G3-LF-r4_EL2138_S35;Run20130808_G3-6LF-r3_EL2138_S6,,,,,,,,,,,,,,,,,,,,character0,,,NA,NA,367
PRJNA247438,SRR1369760,WGS,302,55978720,SAMN02839626,37218661,ERDC-USACE,public,"sra,fastq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX584662,Illumina MiSeq,Run20130521_G3-LF-r1_EL2139_S36,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2015-06-17T00:00:00Z,ABS_14_EL2139,SRP041981,Model organism or animal,whole animal,,,,,,,female,adult,"Aquatic Biosystems\, Inc.\, Fort Collins\, CO",ABS,parthenogenetic female,Run20130521_G3-LF-r1_EL2139_S36;Run20130528_G3-LF-r2_EL2139_S36;Run20130530_G3-LF-r3_EL2139_S36;Run20130617_G3-LF-r4_EL2139_S36;Run20130806_G3-6LF-r2_EL2139_S6,,,,,,,,,,,,,,,,,,,,character0,,,NA,NA,367
